title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Downhill Domination,PlayStation 2,8.0,2003,7,22,4211,Racing,Codemasters,0.23,0.18,0.0,0.06,0.47
K-1 World Grand Prix,PlayStation 2,8.3,2003,7,18,8166,Sports,Konami Digital Entertainment,0.04,0.03,0.1,0.01,0.18
NCAA Football 2004,PlayStation 2,9.1,2003,7,16,1097,Sports,Electronic Arts,1.35,0.09,0.0,0.23,1.67
Virtua Fighter 4: Evolution,PlayStation 2,9.5,2003,8,8,2865,Fighting,Sega,0.35,0.27,0.0,0.09,0.71
Ape Escape 2,PlayStation 2,9.0,2003,7,1,3215,Platform,Sony Computer Entertainment,0.12,0.09,0.38,0.03,0.63
Naval Ops: Warship Gunner,PlayStation 2,7.7,2003,7,1,10202,Simulation,Tecmo Koei,0.05,0.04,0.0,0.01,0.11
Alter Echo,PlayStation 2,6.8,2003,8,19,9529,Shooter,THQ,0.06,0.05,0.0,0.02,0.13
Freaky Flyers,PlayStation 2,7.0,2003,8,5,10555,Racing,Midway Games,0.05,0.04,0.0,0.01,0.1
Chaos Legion,PlayStation 2,6.5,2003,8,5,5849,Action,Capcom,0.15,0.12,0.0,0.04,0.3
Silent Hill 3,PlayStation 2,8.8,2003,8,5,2875,Action,Konami Digital Entertainment,0.35,0.27,0.0,0.09,0.71
Futurama,PlayStation 2,6.7,2003,8,12,11758,Platform,SCi,0.04,0.03,0.0,0.01,0.07
Romance of the Three Kingdoms VIII,PlayStation 2,9.0,2003,8,11,5881,Strategy,Tecmo Koei,0.05,0.04,0.19,0.01,0.3
Disney's Extreme Skate Adventure,PlayStation 2,7.8,2003,9,3,5655,Sports,Activision,0.16,0.12,0.0,0.04,0.32
Buffy the Vampire Slayer: Chaos Bleeds,PlayStation 2,7.7,2003,8,28,8014,Action,Vivendi Games,0.09,0.07,0.0,0.02,0.18
NFL GameDay 2004,PlayStation 2,8.0,2003,8,27,4682,Sports,Sony Computer Entertainment,0.2,0.16,0.0,0.05,0.41
Disgaea: Hour of Darkness,PlayStation 2,9.2,2003,8,26,5526,Role-Playing,Tecmo Koei,0.16,0.13,0.0,0.04,0.33
Bombastic,PlayStation 2,8.5,2003,8,26,12843,Puzzle,Capcom,0.03,0.02,0.0,0.01,0.05
Cabela's Deer Hunt: 2004 Season,PlayStation 2,7.4,2003,8,26,2687,Sports,Activision Value,0.37,0.29,0.0,0.1,0.76
NHL 2004,PlayStation 2,8.8,2003,9,24,2139,Sports,Electronic Arts,0.47,0.37,0.0,0.12,0.97
NHL Hitz Pro,PlayStation 2,8.6,2003,9,24,7827,Sports,Midway Games,0.09,0.07,0.0,0.02,0.19
Dynasty Tactics 2,PlayStation 2,8.3,2003,9,23,10281,Strategy,Tecmo Koei,0.05,0.04,0.0,0.01,0.11
NASCAR Thunder 2004,PlayStation 2,8.8,2003,9,22,1895,Racing,Electronic Arts,0.53,0.41,0.0,0.14,1.08
Freedom Fighters,PlayStation 2,8.4,2003,9,22,3860,Shooter,Electronic Arts,0.25,0.2,0.0,0.07,0.52
Wallace & Gromit in Project Zoo,PlayStation 2,6.7,2003,10,7,6959,Platform,BAM! Entertainment,0.11,0.09,0.0,0.03,0.23
Robin Hood: Defender of the Crown,PlayStation 2,7.1,2003,10,7,7963,Strategy,Capcom,0.09,0.07,0.0,0.02,0.19
RoadKill,PlayStation 2,7.7,2003,10,14,8304,Action,Midway Games,0.08,0.07,0.0,0.02,0.17
NBA Live 2004,PlayStation 2,8.8,2003,10,14,841,Sports,Electronic Arts,1.57,0.18,0.0,0.27,2.03
Mega Man X7,PlayStation 2,6.7,2003,10,14,3439,Action,Capcom,0.22,0.17,0.14,0.06,0.58
Lethal Skies II,PlayStation 2,7.7,2003,9,11,8508,Simulation,Sammy Corporation,0.08,0.06,0.0,0.02,0.16
ESPN NHL Hockey,PlayStation 2,9.3,2003,9,9,7015,Sports,Sega,0.11,0.09,0.0,0.03,0.23
Tiger Woods PGA Tour 2004,PlayStation 2,9.1,2003,9,22,1130,Sports,Electronic Arts,1.18,0.34,0.0,0.1,1.63
Starsky & Hutch,PlayStation 2,5.5,2003,9,9,2270,Racing,Empire Interactive,0.45,0.35,0.0,0.12,0.92
Rugby 2004,PlayStation 2,7.3,2003,9,17,7271,Sports,Electronic Arts,0.11,0.08,0.0,0.03,0.22
The Simpsons: Hit & Run,PlayStation 2,8.0,2003,9,16,225,Racing,Vivendi Games,1.73,2.19,0.0,0.79,4.7
Jak II,PlayStation 2,9.5,2003,10,9,538,Platform,Sony Computer Entertainment,1.68,0.74,0.0,0.36,2.78
Backyard Wrestling: Don't Try This at Home,PlayStation 2,6.5,2003,10,8,3341,Fighting,Eidos Interactive,0.3,0.23,0.0,0.08,0.6
ESPN NFL Football,PlayStation 2,9.3,2003,9,4,3610,Sports,Sega,0.27,0.21,0.0,0.07,0.56
DDRMAX2: Dance Dance Revolution,PlayStation 2,8.5,2003,10,7,960,Simulation,Konami Digital Entertainment,1.05,0.59,0.0,0.18,1.81
Castlevania: Lament of Innocence,PlayStation 2,9.0,2003,10,20,2205,Action,Konami Digital Entertainment,0.46,0.36,0.0,0.12,0.94
SWAT: Global Strike Team,PlayStation 2,6.6,2003,10,27,5585,Shooter,Vivendi Games,0.16,0.12,0.0,0.04,0.32
Batman: Rise of Sin Tzu,PlayStation 2,6.5,2003,10,17,5284,Action,Ubisoft,0.17,0.13,0.0,0.05,0.35
SSX 3,PlayStation 2,9.5,2003,10,17,1085,Sports,Electronic Arts,0.93,0.52,0.0,0.22,1.67
WWE SmackDown! Here Comes the Pain,PlayStation 2,9.1,2003,10,24,525,Fighting,THQ,1.32,1.06,0.04,0.38,2.8
"Crouching Tiger, Hidden Dragon",PlayStation 2,4.8,2003,10,16,9509,Action,Ubisoft,0.06,0.05,0.0,0.02,0.13
Tak and the Power of Juju,PlayStation 2,7.9,2003,10,14,1780,Platform,THQ,0.56,0.44,0.0,0.15,1.15
Time Crisis 3,PlayStation 2,8.4,2003,10,21,3302,Shooter,Namco Bandai Games,0.3,0.23,0.0,0.08,0.61
ESPN NBA Basketball,PlayStation 2,9.2,2003,10,21,3744,Sports,Sega,0.26,0.21,0.0,0.07,0.54
NBA ShootOut 2004,PlayStation 2,6.9,2003,10,29,6599,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26
Gladius,PlayStation 2,8.0,2003,10,29,7669,Strategy,Activision,0.1,0.08,0.0,0.03,0.2
Rogue Ops,PlayStation 2,7.5,2003,10,29,7130,Action,Kemco,0.11,0.09,0.0,0.03,0.23
Tony Hawk's Underground,PlayStation 2,9.5,2003,10,28,307,Sports,Activision,2.29,1.17,0.01,0.42,3.9
Harry Potter: Quidditch World Cup,PlayStation 2,7.2,2003,10,27,2324,Sports,Electronic Arts,0.44,0.34,0.0,0.11,0.9
Gladiator: Sword of Vengeance,PlayStation 2,8.0,2003,11,3,9853,Action,Acclaim Entertainment,0.06,0.05,0.0,0.02,0.12
The Lord of the Rings: The Return of the King,PlayStation 2,8.9,2003,11,3,409,Action,Electronic Arts,1.5,1.28,0.05,0.46,3.28
Ford Racing 2,PlayStation 2,4.9,2003,11,3,2057,Racing,Empire Interactive,0.49,0.38,0.0,0.13,1.0
Super Trucks Racing,PlayStation 2,6.4,2003,10,31,2869,Racing,Jester Interactive,0.35,0.27,0.0,0.09,0.71
ESPN College Hoops,PlayStation 2,8.7,2003,11,14,8488,Sports,Sega,0.08,0.06,0.0,0.02,0.16
Sphinx and the Cursed Mummy,PlayStation 2,8.5,2003,11,14,4364,Action,THQ,0.22,0.17,0.0,0.06,0.45
Risk: Global Domination,PlayStation 2,2.8,2003,11,13,5029,Strategy,Atari,0.19,0.15,0.0,0.05,0.38
Crash Nitro Kart,PlayStation 2,7.4,2003,11,12,874,Racing,Vivendi Games,0.74,1.01,0.0,0.2,1.95
The Hobbit,PlayStation 2,7.5,2003,11,12,3752,Platform,Vivendi Games,0.26,0.2,0.0,0.07,0.54
Legacy of Kain: Defiance,PlayStation 2,8.0,2003,11,12,3767,Action,Eidos Interactive,0.26,0.2,0.0,0.07,0.53
Fugitive Hunter: War on Terror,PlayStation 2,3.3,2003,11,11,8921,Shooter,Play It,0.07,0.06,0.0,0.02,0.15
Prince of Persia: The Sands of Time,PlayStation 2,9.6,2003,11,7,728,Action,Ubisoft,0.88,1.03,0.0,0.31,2.22
Final Fantasy X-2,PlayStation 2,9.5,2003,11,7,175,Role-Playing,Electronic Arts,1.92,1.08,2.11,0.17,5.29
Metal Arms: Glitch in the System,PlayStation 2,8.3,2003,11,7,5333,Shooter,Vivendi Games,0.17,0.13,0.0,0.04,0.35
Frogger's Adventures: The Rescue,PlayStation 2,5.5,2003,11,6,5641,Platform,Konami Digital Entertainment,0.16,0.12,0.0,0.04,0.32
BlowOut,PlayStation 2,6.5,2003,11,5,7100,Shooter,Zoo Digital Publishing,0.11,0.09,0.0,0.03,0.23
SOCOM II: U.S. Navy SEALs,PlayStation 2,8.8,2003,11,4,486,Shooter,Sony Computer Entertainment,2.22,0.51,0.06,0.15,2.94
Cabela's Dangerous Hunts,PlayStation 2,6.8,2003,11,11,1732,Sports,Zoo Digital Publishing,0.57,0.45,0.0,0.15,1.17
I-Ninja,PlayStation 2,8.0,2003,11,18,4865,Platform,Sony Computer Entertainment,0.19,0.15,0.0,0.05,0.4
Manhunt,PlayStation 2,8.5,2003,11,18,1549,Action,Take-Two Interactive,0.63,0.49,0.0,0.16,1.28
"Warhammer 40,000: Fire Warrior",PlayStation 2,8.1,2003,11,18,8729,Shooter,THQ,0.08,0.06,0.0,0.02,0.15
Beyond Good & Evil,PlayStation 2,9.0,2003,11,11,5451,Adventure,Ubisoft,0.16,0.13,0.0,0.04,0.33
Ratchet & Clank: Going Commando,PlayStation 2,9.4,2003,11,11,540,Platform,Sony Computer Entertainment,1.44,0.83,0.26,0.25,2.78
Secret Weapons Over Normandy,PlayStation 2,8.0,2003,11,18,4114,Simulation,LucasArts,0.24,0.18,0.0,0.06,0.48
Medal of Honor: Rising Sun,PlayStation 2,8.0,2003,11,10,191,Shooter,Electronic Arts,1.98,2.23,0.13,0.8,5.13
XIII,PlayStation 2,7.7,2003,11,17,3554,Shooter,Ubisoft,0.28,0.22,0.0,0.07,0.57
Midway Arcade Treasures,PlayStation 2,7.0,2003,11,17,1303,Misc,Midway Games,0.72,0.56,0.0,0.19,1.46
Need for Speed Underground,PlayStation 2,8.9,2003,11,14,105,Racing,Electronic Arts,3.27,2.83,0.08,1.02,7.2
Lowrider,PlayStation 2,4.0,2003,11,25,6443,Misc,Pacific Century Cyber Works,0.11,0.09,0.03,0.03,0.26
Monster 4x4: Masters of Metal,PlayStation 2,3.8,2003,11,24,6109,Racing,Ubisoft,0.14,0.11,0.0,0.04,0.28
Spawn: Armageddon,PlayStation 2,7.7,2003,11,21,4429,Action,Electronic Arts,0.22,0.17,0.0,0.06,0.44
Tokyo Xtreme Racer 3,PlayStation 2,7.2,2003,11,21,2282,Racing,Genki,0.35,0.27,0.21,0.09,0.91
Kya: Dark Lineage,PlayStation 2,7.5,2003,11,20,8500,Adventure,Atari,0.08,0.06,0.0,0.02,0.16
NCAA March Madness 2004,PlayStation 2,8.5,2003,11,20,2020,Sports,Electronic Arts,0.5,0.39,0.0,0.13,1.03
American Idol,PlayStation 2,4.0,2003,11,19,3685,Misc,Codemasters,0.27,0.21,0.0,0.07,0.55
Whiplash,PlayStation 2,7.0,2003,11,19,9515,Racing,Eidos Interactive,0.06,0.05,0.0,0.02,0.13
Fatal Frame II: Crimson Butterfly,PlayStation 2,8.5,2003,11,19,8545,Action,Ubisoft,0.08,0.06,0.0,0.02,0.16
Monster Rancher 4,PlayStation 2,8.5,2003,11,18,5370,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,0.34
Culdcept,PlayStation 2,8.7,2003,12,5,14556,Strategy,Sega,0.01,0.01,0.0,0.0,0.03
Mobile Suit Gundam: Encounters in Space,PlayStation 2,7.9,2003,12,5,2853,Simulation,Namco Bandai Games,0.05,0.04,0.61,0.01,0.72
Terminator 3: Rise of the Machines,PlayStation 2,3.5,2003,12,5,3464,Action,Atari,0.28,0.22,0.0,0.07,0.58
Max Payne 2: The Fall of Max Payne,PlayStation 2,7.9,2003,12,4,1464,Shooter,Take-Two Interactive,0.65,0.51,0.0,0.17,1.34
EverQuest Online Adventures: Frontiers,PlayStation 2,7.6,2003,12,3,7991,Role-Playing,Sony Online Entertainment,0.09,0.07,0.0,0.02,0.19
The Sims: Bustin' Out,PlayStation 2,8.0,2003,12,12,635,Simulation,Electronic Arts,1.07,1.19,0.0,0.18,2.43
The King of Fighters 2000/2001,PlayStation 2,7.8,2003,12,11,10215,Fighting,Ignition Entertainment,0.05,0.04,0.0,0.01,0.11
Intellivision Lives!,PlayStation 2,6.0,2003,12,10,8568,Misc,Play It,0.08,0.06,0.0,0.02,0.16
R: Racing Evolution,PlayStation 2,6.8,2003,12,10,6131,Racing,Namco Bandai Games,0.14,0.11,0.0,0.04,0.28
Harry Potter and the Sorcerer's Stone,PlayStation 2,6.4,2003,12,9,6154,Action,Electronic Arts,0.14,0.11,0.0,0.04,0.28
Barbie Horse Adventures: Wild Horse Rescue,PlayStation 2,4.0,2003,12,5,4056,Sports,Universal Interactive,0.24,0.19,0.0,0.06,0.49
Mafia,PlayStation 2,6.8,2004,1,26,2933,Action,Illusion Softworks,0.34,0.27,0.0,0.09,0.7
Sonic Heroes,PlayStation 2,6.9,2004,1,23,481,Platform,Sega,1.04,1.37,0.06,0.49,2.96
Baldur's Gate: Dark Alliance II,PlayStation 2,8.4,2004,1,20,2972,Role-Playing,Interplay,0.34,0.26,0.0,0.09,0.68
Star Trek: Shattered Universe,PlayStation 2,3.9,2004,1,13,10726,Simulation,Global Star,0.05,0.04,0.0,0.01,0.1
Deer Hunter,PlayStation 2,5.0,2004,1,13,6232,Sports,Atari,0.14,0.11,0.0,0.04,0.28
Lupin the 3rd: Treasure of the Sorcerer King,PlayStation 2,6.7,2004,2,4,5981,Adventure,505 Games,0.02,0.02,0.25,0.01,0.29
Fallout: Brotherhood of Steel,PlayStation 2,7.5,2004,1,13,12215,Role-Playing,Avalon Interactive,0.03,0.03,0.0,0.01,0.07
NFL Street,PlayStation 2,9.2,2004,1,9,1360,Sports,Electronic Arts,1.15,0.08,0.0,0.19,1.42
AirForce Delta Strike,PlayStation 2,6.4,2004,2,2,10146,Simulation,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.11
R-Type Final,PlayStation 2,8.1,2004,1,30,7965,Shooter,Metro 3D,0.09,0.07,0.0,0.02,0.19
Romance of the Three Kingdoms IX,PlayStation 2,8.7,2004,2,24,11948,Strategy,Tecmo Koei,0.03,0.03,0.0,0.01,0.07
Worms 3D,PlayStation 2,7.0,2004,2,24,9683,Strategy,Sega,0.06,0.05,0.0,0.02,0.12
James Bond 007: Everything or Nothing,PlayStation 2,8.5,2004,2,17,687,Shooter,Electronic Arts,0.85,1.06,0.09,0.32,2.31
Jet Li: Rise to Honor,PlayStation 2,5.8,2004,2,17,1568,Action,Sony Computer Entertainment,0.62,0.48,0.0,0.16,1.27
MX Unleashed,PlayStation 2,8.8,2004,2,13,901,Racing,THQ,0.94,0.73,0.0,0.25,1.92
World Soccer Winning Eleven 7 International,PlayStation 2,9.1,2004,2,10,498,Sports,Konami Digital Entertainment,0.08,1.24,1.13,0.45,2.9
Wrath Unleashed,PlayStation 2,7.6,2004,2,10,11830,Strategy,LucasArts,0.04,0.03,0.0,0.01,0.07
Dr. Seuss' The Cat in the Hat,PlayStation 2,6.0,2004,2,6,3604,Misc,Vivendi Games,0.27,0.21,0.0,0.07,0.56
Nightshade,PlayStation 2,7.0,2004,2,6,9940,Action,Sega,0.06,0.04,0.0,0.01,0.12
Pitfall: The Lost Expedition,PlayStation 2,7.8,2004,2,27,7560,Platform,Activision,0.1,0.08,0.0,0.03,0.2
Seven Samurai 20XX,PlayStation 2,6.7,2004,3,12,11413,Action,Sega,0.04,0.03,0.0,0.01,0.08
Corvette,PlayStation 2,5.5,2004,3,11,1481,Racing,TDK Mediactive,0.65,0.51,0.0,0.17,1.33
Firefighter F.D.18,PlayStation 2,6.8,2004,3,9,12095,Action,Konami Digital Entertainment,0.03,0.03,0.0,0.01,0.07
Bloody Roar 4,PlayStation 2,6.0,2004,3,8,10932,Fighting,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
Alias,PlayStation 2,7.3,2004,4,6,10246,Action,Acclaim Entertainment,0.05,0.04,0.0,0.01,0.11
The Suffering,PlayStation 2,8.5,2004,3,5,4671,Action,Midway Games,0.2,0.16,0.0,0.05,0.42
MVP Baseball 2004,PlayStation 2,9.0,2004,3,5,1466,Sports,Electronic Arts,1.1,0.06,0.0,0.18,1.34
NBA Ballers,PlayStation 2,9.0,2004,4,2,1104,Sports,Midway Games,0.81,0.63,0.0,0.21,1.66
Fight Night 2004,PlayStation 2,8.6,2004,4,2,1285,Fighting,Electronic Arts,1.08,0.2,0.0,0.2,1.48
Tom Clancy's Rainbow Six 3,PlayStation 2,7.0,2004,3,23,2550,Shooter,Ubisoft,0.4,0.31,0.0,0.1,0.81
Samurai Jack: The Shadow of Aku,PlayStation 2,5.2,2004,3,23,12722,Action,Sega,0.03,0.02,0.0,0.01,0.06
Destruction Derby Arenas,PlayStation 2,4.5,2004,3,30,9432,Racing,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13
EyeToy: Groove,PlayStation 2,7.5,2004,4,20,8158,Misc,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18
MLB 2005,PlayStation 2,7.9,2004,3,18,2299,Sports,Sony Computer Entertainment,0.44,0.35,0.0,0.12,0.9
Transformers,PlayStation 2,7.5,2004,5,7,1535,Shooter,Atari,0.63,0.49,0.0,0.16,1.29
Hitman: Contracts,PlayStation 2,8.4,2004,4,16,2571,Shooter,Eidos Interactive,0.39,0.31,0.0,0.1,0.8
Tom Clancy's Ghost Recon: Jungle Storm,PlayStation 2,6.5,2004,3,17,1747,Shooter,Ubisoft,0.57,0.44,0.0,0.15,1.16
Crimson Sea 2,PlayStation 2,8.4,2004,3,26,12021,Action,Tecmo Koei,0.03,0.03,0.0,0.01,0.07
Cy Girls,PlayStation 2,5.8,2004,3,24,13961,Action,Konami Digital Entertainment,0.02,0.01,0.0,0.0,0.04
Van Helsing,PlayStation 2,6.5,2004,5,7,4423,Action,Activision,0.22,0.17,0.0,0.06,0.44
La Pucelle: Tactics,PlayStation 2,8.8,2004,5,7,7983,Role-Playing,Tecmo Koei,0.09,0.07,0.0,0.02,0.19
Future Tactics: The Uprising,PlayStation 2,6.8,2004,5,6,12155,Strategy,Crave Entertainment,0.03,0.03,0.0,0.01,0.07
World Tour Soccer 2005,PlayStation 2,7.6,2004,4,14,8479,Sports,Sony Computer Entertainment,0.08,0.06,0.0,0.02,0.16
Siren,PlayStation 2,7.7,2004,4,13,8023,Adventure,Sony Computer Entertainment,0.09,0.07,0.0,0.02,0.18
Scooby-Doo! Mystery Mayhem,PlayStation 2,5.5,2004,3,15,4405,Action,THQ,0.22,0.17,0.0,0.06,0.45
Shrek 2,PlayStation 2,7.0,2004,5,5,927,Platform,Activision,1.12,0.69,0.03,0.02,1.86
Serious Sam: Next Encounter,PlayStation 2,6.2,2004,4,12,11890,Shooter,Global Star,0.04,0.03,0.0,0.01,0.07
Red Dead Revolver,PlayStation 2,7.0,2004,4,30,1321,Shooter,Take-Two Interactive,0.71,0.55,0.0,0.19,1.45
Syphon Filter: The Omega Strain,PlayStation 2,7.6,2004,4,29,2710,Shooter,Sony Computer Entertainment,0.37,0.29,0.0,0.1,0.76
Strike Force Bowling,PlayStation 2,4.0,2004,4,29,3265,Sports,Play It,0.3,0.24,0.0,0.08,0.62
Samurai Warriors,PlayStation 2,8.5,2004,4,28,1447,Action,Electronic Arts,0.22,0.05,1.06,0.02,1.35
Onimusha 3: Demon Siege,PlayStation 2,9.0,2004,4,23,1317,Action,Capcom,0.37,0.47,0.54,0.07,1.45
Front Mission 4,PlayStation 2,6.8,2004,5,31,3707,Strategy,Square Enix,0.14,0.11,0.25,0.04,0.54
Malice,PlayStation 2,5.8,2004,6,8,15428,Platform,Evolved Games,0.01,0.01,0.0,0.0,0.02
Smash Court Tennis Pro Tournament 2,PlayStation 2,8.0,2004,6,8,9646,Sports,Sony Computer Entertainment,0.06,0.05,0.0,0.02,0.13
Harry Potter and the Prisoner of Azkaban,PlayStation 2,6.2,2004,6,3,2041,Action,Electronic Arts,0.5,0.39,0.0,0.13,1.02
Mega Man Anniversary Collection,PlayStation 2,8.5,2004,6,17,3428,Platform,Capcom,0.29,0.22,0.0,0.08,0.59
Powerdrome,PlayStation 2,5.1,2004,6,16,12980,Racing,Evolved Games,0.03,0.02,0.0,0.01,0.05
Psi-Ops: The Mindgate Conspiracy,PlayStation 2,8.5,2004,6,14,6081,Shooter,Midway Games,0.14,0.11,0.0,0.04,0.29
Athens 2004,PlayStation 2,4.5,2004,7,16,6301,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.27
Hot Shots Golf Fore!,PlayStation 2,8.8,2004,8,16,2218,Sports,Sony Computer Entertainment,0.46,0.36,0.0,0.12,0.94
Ghosthunter,PlayStation 2,8.4,2004,8,13,11018,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.09
Way of the Samurai 2,PlayStation 2,6.0,2004,7,1,5508,Action,Capcom,0.05,0.04,0.23,0.01,0.33
Spider-Man 2,PlayStation 2,8.8,2004,6,29,391,Action,Activision,1.75,1.2,0.02,0.43,3.41
ESPN NFL 2K5,PlayStation 2,9.3,2004,7,16,581,Sports,Sega,2.15,0.12,0.0,0.36,2.62
NCAA Football 2005,PlayStation 2,8.7,2004,7,13,1133,Sports,Electronic Arts,1.32,0.09,0.0,0.22,1.62
Showdown: Legends of Wrestling,PlayStation 2,5.9,2004,6,23,5917,Fighting,Acclaim Entertainment,0.15,0.11,0.0,0.04,0.3
Bujingai: The Forsaken City,PlayStation 2,7.4,2004,7,30,10503,Fighting,505 Games,0.05,0.04,0.0,0.01,0.1
Madden NFL 2005,PlayStation 2,9.5,2004,8,5,239,Sports,Electronic Arts,4.18,0.26,0.01,0.08,4.53
Crimson Tears,PlayStation 2,7.1,2004,7,21,14190,Role-Playing,Capcom,0.02,0.01,0.0,0.0,0.03
The Guy Game,PlayStation 2,7.7,2004,8,30,9351,Misc,Gathering of Developers,0.07,0.05,0.0,0.02,0.13
Catwoman,PlayStation 2,4.0,2004,7,20,8366,Action,Electronic Arts,0.08,0.06,0.0,0.02,0.17
Test Drive: Eve of Destruction,PlayStation 2,6.5,2004,8,26,6994,Racing,Atari,0.11,0.09,0.0,0.03,0.23
Street Fighter Anniversary Collection,PlayStation 2,8.5,2004,8,26,3073,Fighting,Capcom,0.32,0.25,0.0,0.08,0.66
Dog's Life,PlayStation 2,7.0,2004,8,24,4583,Adventure,Sony Computer Entertainment,0.21,0.16,0.0,0.05,0.42
Viewtiful Joe,PlayStation 2,9.1,2004,8,20,6148,Action,Capcom,0.14,0.11,0.0,0.04,0.28
Sly 2: Band of Thieves,PlayStation 2,9.2,2004,9,3,963,Platform,Sony Computer Entertainment,0.88,0.69,0.0,0.23,1.81
Carmen Sandiego: The Secret of the Stolen Drums,PlayStation 2,5.6,2004,9,3,12817,Action,BAM! Entertainment,0.03,0.02,0.0,0.01,0.06
Burnout 3: Takedown,PlayStation 2,9.4,2004,9,2,561,Racing,Electronic Arts,1.23,1.11,0.0,0.34,2.68
ESPN NHL 2K5,PlayStation 2,9.2,2004,9,1,2373,Sports,Global Star,0.43,0.33,0.0,0.11,0.88
Gallop Racer 2004,PlayStation 2,7.2,2004,9,1,12315,Sports,Zoo Digital Publishing,0.03,0.02,0.0,0.01,0.06
Phantom Brave,PlayStation 2,8.6,2004,8,31,9046,Role-Playing,Tecmo Koei,0.07,0.05,0.0,0.02,0.14
NASCAR 2005: Chase for the Cup,PlayStation 2,9.2,2004,8,30,1380,Racing,Electronic Arts,0.69,0.54,0.0,0.18,1.41
Spy Fiction,PlayStation 2,7.3,2004,8,30,13530,Action,Sega,0.02,0.02,0.0,0.01,0.04
NHL 2005,PlayStation 2,8.3,2004,9,20,4344,Sports,Electronic Arts,0.22,0.17,0.0,0.06,0.45
Def Jam: Fight for NY,PlayStation 2,8.7,2004,9,17,995,Fighting,Electronic Arts,0.86,0.67,0.0,0.22,1.76
Katamari Damacy,PlayStation 2,9.0,2004,9,16,2816,Puzzle,Namco Bandai Games,0.47,0.02,0.17,0.08,0.73
Forgotten Realms: Demon Stone,PlayStation 2,7.3,2004,9,16,7689,Action,Atari,0.1,0.08,0.0,0.03,0.2
Second Sight,PlayStation 2,7.9,2004,9,16,9043,Adventure,Codemasters,0.07,0.05,0.0,0.02,0.14
Headhunter: Redemption,PlayStation 2,7.0,2004,9,15,13818,Action,Sega,0.02,0.01,0.0,0.0,0.04
Mega Man X: Command Mission,PlayStation 2,8.3,2004,9,14,8093,Role-Playing,Capcom,0.09,0.07,0.0,0.02,0.18
Gradius V,PlayStation 2,7.7,2004,9,14,10876,Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
Digimon Rumble Arena 2,PlayStation 2,7.0,2004,9,10,10900,Fighting,Atari,0.05,0.04,0.0,0.01,0.09
Asterix & Obelix: Kick Buttix,PlayStation 2,6.7,2004,9,9,14121,Action,Atari,0.02,0.01,0.0,0.0,0.03
Rapala Pro Fishing,PlayStation 2,6.1,2004,9,9,5230,Sports,Zoo Digital Publishing,0.18,0.14,0.0,0.05,0.36
Terminator 3: The Redemption,PlayStation 2,7.1,2004,9,8,8374,Shooter,Atari,0.08,0.06,0.0,0.02,0.17
Silent Hill 4: The Room,PlayStation 2,8.0,2004,9,7,3941,Action,Konami Digital Entertainment,0.25,0.19,0.0,0.06,0.51
Leisure Suit Larry: Magna Cum Laude,PlayStation 2,7.2,2004,10,4,5404,Adventure,Vivendi Games,0.17,0.13,0.0,0.04,0.34
Mortal Kombat: Deception,PlayStation 2,8.8,2004,10,1,916,Fighting,Midway Games,0.92,0.72,0.0,0.24,1.88
Vietcong: Purple Haze,PlayStation 2,5.0,2004,10,1,8054,Shooter,Gathering of Developers,0.09,0.07,0.0,0.02,0.18
Dance Dance Revolution Extreme,PlayStation 2,8.0,2004,9,22,769,Simulation,Konami Digital Entertainment,1.04,0.81,0.0,0.27,2.13
Shin Megami Tensei: Nocturne,PlayStation 2,8.6,2004,9,22,4984,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38
Tiger Woods PGA Tour 2005,PlayStation 2,9.0,2004,9,21,1344,Sports,Electronic Arts,1.03,0.32,0.0,0.09,1.44
X-Men Legends,PlayStation 2,8.4,2004,9,20,886,Role-Playing,Activision,1.0,0.72,0.0,0.21,1.93
Monster Hunter,PlayStation 2,7.2,2004,9,20,3999,Role-Playing,Capcom,0.11,0.08,0.28,0.03,0.5
Technic Beat,PlayStation 2,7.5,2004,9,20,15962,Misc,Arika,0.01,0.01,0.0,0.0,0.02
Final Fantasy XI: Chains of Promathia,PlayStation 2,8.0,2004,9,28,6756,Role-Playing,Square Enix,0.12,0.09,0.0,0.03,0.25
FIFA Soccer 2005,PlayStation 2,8.6,2004,10,8,335,Sports,Electronic Arts,0.58,2.48,0.04,0.59,3.7
ESPN NBA 2K5,PlayStation 2,8.0,2004,9,28,1160,Sports,Global Star,1.26,0.12,0.0,0.21,1.59
Bad Boys: Miami Takedown,PlayStation 2,3.6,2004,9,27,1767,Shooter,Empire Interactive,0.56,0.44,0.0,0.15,1.15
