title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
FIFA Street 2,PlayStation Portable,6.2,2006,3,28,8746,Sports,Electronic Arts,0.07,0.06,0.0,0.03,0.15,59,27,7.7,42
Driver: Parallel Lines,PlayStation 2,7.2,2006,3,15,6182,Racing,Atari,0.12,0.1,0.03,0.03,0.28,69,41,6.9,74
Ice Age 2: The Meltdown,PlayStation 2,7.9,2006,3,14,4960,Platform,Vivendi Games,0.19,0.15,0.0,0.05,0.39,68,19,8,6
Let's Ride! Silver Buckle Stables,PlayStation 2,5.5,2006,3,13,10934,Sports,THQ,0.05,0.04,0.0,0.01,0.09,,,7.8,6
Marvel Nemesis: Rise of the Imperfects,PlayStation Portable,6.1,2006,3,13,5651,Fighting,Electronic Arts,0.29,0.0,0.0,0.03,0.32,53,30,6.3,46
Midnight Club 3: DUB Edition Remix,PlayStation 2,8.8,2006,3,13,1746,Racing,Take-Two Interactive,0.97,0.04,0.0,0.16,1.16,85,19,8.9,53
Syphon Filter: Dark Mirror,PlayStation Portable,9.3,2006,3,10,5961,Shooter,Sony Computer Entertainment,0.26,0.01,0.0,0.03,0.29,87,58,9,118
Full Spectrum Warrior: Ten Hammers,PlayStation 2,8.0,2006,3,28,12232,Strategy,THQ,0.03,0.02,0.0,0.01,0.07,71,26,8,5
Kingdom Hearts II,PlayStation 2,7.6,2006,3,28,256,Role-Playing,Square Enix,2.2,0.58,1.38,0.17,4.33,87,64,9,766
Mega Man Powered Up,PlayStation Portable,8.2,2006,3,14,8999,Platform,Capcom,0.12,0.01,0.0,0.02,0.14,82,28,7.5,36
Metal Gear Solid 3: Subsistence,PlayStation 2,9.8,2006,3,10,3635,Action,Konami Digital Entertainment,0.34,0.01,0.15,0.06,0.55,94,53,9.3,439
Daxter,PlayStation Portable,9.0,2006,3,9,267,Platform,Sony Computer Entertainment,2.45,1.02,0.0,0.75,4.22,85,59,8.7,109
Worms: Open Warfare,PlayStation Portable,7.0,2006,3,27,2646,Strategy,THQ,0.11,0.43,0.0,0.24,0.78,70,22,6.6,18
Warship Gunner 2,PlayStation 2,7.0,2006,3,27,14752,Simulation,Tecmo Koei,0.01,0.01,0.0,0.0,0.03,62,13,8.5,11
SpongeBob SquarePants: The Yellow Avenger,PlayStation Portable,5.7,2006,3,24,2254,Action,THQ,0.55,0.21,0.0,0.16,0.92,48,9,6.4,13
Generation of Chaos,PlayStation Portable,6.7,2006,3,8,12671,Role-Playing,Midas Interactive Entertainment,0.05,0.0,0.0,0.0,0.06,60,29,7.7,18
Samurai Warriors: State of War,PlayStation Portable,5.8,2006,3,24,7986,Action,Tecmo Koei,0.07,0.0,0.11,0.01,0.19,64,30,6.4,8
Suikoden V,PlayStation 2,8.2,2006,3,22,5273,Role-Playing,Konami Digital Entertainment,0.08,0.06,0.19,0.02,0.35,76,43,7.6,109
NBA Ballers: Phenom,PlayStation 2,7.9,2006,4,4,4199,Sports,Midway Games,0.23,0.18,0.0,0.06,0.47,69,19,8.5,8
From Russia With Love,PlayStation Portable,7.1,2006,4,4,11311,Action,Electronic Arts,0.07,0.01,0.0,0.01,0.08,61,33,6.9,12
Tourist Trophy: The Real Riding Simulator,PlayStation 2,8.4,2006,4,3,3002,Racing,Sony Computer Entertainment,0.28,0.22,0.11,0.07,0.68,,,,
Major League Baseball 2K6,PlayStation 2,7.3,2006,4,3,4413,Sports,Spike,0.37,0.01,0.0,0.06,0.44,70,19,5.2,27
Rampage: Total Destruction,PlayStation 2,5.0,2006,4,24,5114,Action,Midway Games,0.18,0.14,0.0,0.05,0.37,57,24,6.7,6
Ace Combat Zero: The Belkan War,PlayStation 2,8.8,2006,4,21,3920,Simulation,Namco Bandai Games,0.15,0.12,0.2,0.04,0.51,75,45,8.4,55
Kao Challengers,PlayStation Portable,6.0,2006,4,11,15250,Platform,Atari,0.02,0.0,0.0,0.0,0.02,57,6,tbd,
Samurai Champloo: Sidetracked,PlayStation 2,7.2,2006,4,11,12930,Action,Namco Bandai Games,0.03,0.02,0.0,0.01,0.05,66,26,7.2,6
The Da Vinci Code,PlayStation 2,4.8,2006,5,23,9113,Action,Take-Two Interactive,0.07,0.05,0.0,0.02,0.14,54,43,8,24
Monster Rancher EVO,PlayStation 2,6.5,2006,4,19,10578,Role-Playing,Tecmo Koei,0.02,0.02,0.05,0.01,0.1,58,16,6.8,8
Real World Golf,PlayStation 2,7.9,2006,4,10,10282,Sports,Valcon Games,0.05,0.04,0.0,0.01,0.11,73,11,6.3,4
Viewtiful Joe: Red Hot Rumble,PlayStation Portable,6.4,2006,4,6,11145,Action,Capcom,0.08,0.0,0.0,0.01,0.09,63,24,6.3,6
World Poker Tour,PlayStation Portable,7.0,2006,4,26,13650,Misc,Take-Two Interactive,0.04,0.0,0.0,0.0,0.04,68,14,tbd,
Go! Sudoku,PlayStation Portable,6.9,2006,4,5,9788,Puzzle,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,,,,
Tomb Raider: Legend,PlayStation 2,8.0,2006,4,5,3858,Action,Eidos Interactive,0.25,0.19,0.02,0.06,0.52,82,43,7.1,96
NBA Ballers: Rebound,PlayStation Portable,7.4,2006,5,22,10656,Sports,Midway Games,0.09,0.0,0.0,0.01,0.1,69,17,7.7,7
Field Commander,PlayStation Portable,8.4,2006,5,19,8569,Strategy,Sony Online Entertainment,0.14,0.0,0.0,0.01,0.16,77,53,7.8,31
X-Men: The Official Game,PlayStation 2,5.9,2006,5,18,4711,Action,Activision,0.2,0.16,0.0,0.05,0.41,52,44,7.5,20
OutRun 2006: Coast 2 Coast,PlayStation 2,7.3,2006,4,25,13111,Racing,Sega,0.02,0.01,0.01,0.0,0.05,81,42,8.8,17
OutRun 2006: Coast 2 Coast,PlayStation Portable,7.3,2006,4,25,13716,Racing,Sega,0.03,0.01,0.0,0.01,0.04,81,42,8.8,17
Lemmings,PlayStation Portable,7.8,2006,5,18,2405,Puzzle,Sony Computer Entertainment,0.12,0.52,0.0,0.23,0.87,76,46,7.9,14
MLB SlugFest 2006,PlayStation 2,6.5,2006,6,12,6472,Sports,Midway Games,0.13,0.1,0.0,0.03,0.26,56,11,7.5,10
Urban Chaos: Riot Response,PlayStation 2,7.9,2006,6,12,12670,Shooter,Eidos Interactive,0.03,0.02,0.0,0.01,0.06,73,35,7.8,24
Cars,PlayStation 2,7.0,2006,6,12,1653,Racing,THQ,1.01,0.04,0.0,0.16,1.21,71,30,8.4,12
Puzzle Challenge: Crosswords and More!,PlayStation Portable,6.4,2006,6,5,7695,Puzzle,Crave Entertainment,0.18,0.0,0.0,0.01,0.2,,,,
Grand Theft Auto: Liberty City Stories,PlayStation 2,8.0,2006,6,5,361,Action,Take-Two Interactive,1.56,1.4,0.07,0.5,3.54,78,49,7.8,112
The Hustle: Detroit Streets,PlayStation 2,6.8,2006,5,26,13470,Sports,Activision,0.02,0.02,0.0,0.01,0.04,46,5,tbd,
Race Driver 2006,PlayStation Portable,8.5,2006,5,26,14614,Racing,Codemasters,0.03,0.0,0.0,0.0,0.03,81,16,8.5,6
Gradius Collection,PlayStation Portable,8.1,2006,6,2,12262,Shooter,Konami Digital Entertainment,0.04,0.0,0.02,0.0,0.06,76,44,8.5,4
Stacked with Daniel Negreanu,PlayStation 2,4.8,2006,6,1,11880,Misc,Myelin Media,0.04,0.03,0.0,0.01,0.07,63,23,5.3,7
Gallop Racer 2006,PlayStation 2,8.5,2006,6,1,10455,Sports,Tecmo Koei,0.02,0.02,0.06,0.01,0.1,69,15,8.3,8
Astonishia Story,PlayStation Portable,5.5,2006,6,6,14179,Role-Playing,Ubisoft,0.03,0.0,0.0,0.0,0.03,48,35,4.9,18
Puzzle Challenge: Crosswords and More!,PlayStation 2,6.3,2006,6,5,15181,Puzzle,Crave Entertainment,0.01,0.01,0.0,0.0,0.02,,,,
Teen Titans,PlayStation 2,6.0,2006,5,26,6615,Action,THQ,0.12,0.1,0.0,0.03,0.25,63,11,6.9,11
Metal Saga,PlayStation 2,7.0,2006,5,25,14842,Role-Playing,Success,0.01,0.01,0.0,0.0,0.03,62,26,7.3,9
Over the Hedge,PlayStation 2,6.5,2006,5,25,3746,Platform,Activision,0.45,0.02,0.0,0.07,0.54,58,29,8.6,10
Tokyo Xtreme Racer DRIFT,PlayStation 2,4.5,2006,5,31,8094,Racing,Genki,0.09,0.07,0.0,0.02,0.18,59,13,8.6,15
Cabela's Dangerous Hunts: Ultimate Challenge,PlayStation Portable,5.5,2006,5,31,12538,Sports,Activision Value,0.06,0.0,0.0,0.0,0.06,,,4,4
Monster Hunter Freedom,PlayStation Portable,7.7,2006,5,30,1451,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35,71,34,8.6,78
Rogue Trooper,PlayStation 2,8.0,2006,5,25,13529,Shooter,Eidos Interactive,0.02,0.02,0.0,0.01,0.04,71,37,8.2,9
Kao the Kangaroo Round 2,PlayStation 2,5.5,2006,5,30,15912,Platform,JoWood Productions,0.01,0.01,0.0,0.0,0.02,57,7,tbd,
Steambot Chronicles,PlayStation 2,7.3,2006,5,30,13975,Role-Playing,505 Games,0.02,0.01,0.0,0.0,0.04,74,35,8.2,17
Hitman: Blood Money,PlayStation 2,8.0,2006,5,30,3966,Action,Eidos Interactive,0.25,0.19,0.0,0.06,0.5,83,36,8.4,104
Barnyard,PlayStation 2,6.7,2006,8,7,10836,Action,THQ,0.05,0.04,0.0,0.01,0.09,66,12,tbd,
Super Monkey Ball Adventure,PlayStation 2,4.8,2006,8,7,14811,Platform,Sega,0.01,0.01,0.0,0.0,0.03,51,24,7.2,9
NCAA Football 07,PlayStation Portable,6.9,2006,7,17,5162,Sports,Electronic Arts,0.34,0.0,0.0,0.03,0.37,87,18,8.6,23
Valkyrie Profile: Lenneth,PlayStation Portable,8.5,2006,7,17,5182,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36,80,39,8.4,57
The Ant Bully,PlayStation 2,5.5,2006,8,1,10575,Platform,Midway Games,0.05,0.04,0.0,0.01,0.1,51,8,tbd,
NFL Head Coach,PlayStation 2,7.2,2006,6,20,4334,Sports,Electronic Arts,0.38,0.01,0.0,0.06,0.45,66,22,6.9,15
The Legend of Heroes II: Prophecy of the Moonlight Witch,PlayStation Portable,6.1,2006,6,20,9084,Role-Playing,Namco Bandai Games,0.03,0.0,0.11,0.0,0.14,63,25,6.9,11
Ultimate Board Game Collection,PlayStation 2,3.0,2006,7,26,16348,Misc,Xplosiv,0.01,0.0,0.0,0.0,0.01,37,6,tbd,
Alfa Romeo Racing Italiano,PlayStation 2,4.0,2006,7,17,16062,Racing,Black Bean Games,0.01,0.01,0.0,0.0,0.01,,,6.8,5
NCAA Football 07,PlayStation 2,8.7,2006,7,17,1058,Sports,Electronic Arts,1.41,0.05,0.0,0.23,1.7,87,18,8.6,23
FlatOut 2,PlayStation 2,8.3,2006,7,31,8625,Racing,Empire Interactive,0.08,0.06,0.0,0.02,0.16,73,44,7.5,27
Sprint Cars: Road to Knoxville,PlayStation 2,5.0,2006,7,28,12043,Racing,THQ,0.03,0.03,0.0,0.01,0.07,,,tbd,
Tomb Raider: Legend,PlayStation Portable,7.2,2006,6,19,4284,Action,Eidos Interactive,0.09,0.24,0.0,0.12,0.46,82,43,7.1,96
Juiced: Eliminator,PlayStation Portable,7.0,2006,6,29,4567,Racing,THQ,0.11,0.2,0.0,0.12,0.43,65,24,8.2,6
Pirates of the Caribbean: The Legend of Jack Sparrow,PlayStation 2,5.5,2006,6,28,6738,Adventure,Ubisoft,0.12,0.09,0.0,0.03,0.25,51,32,7.5,13
World Tour Soccer 06,PlayStation Portable,7.7,2006,6,27,11693,Sports,Sony Computer Entertainment,0.07,0.0,0.0,0.01,0.08,72,44,tbd,
Blade Dancer: Lineage of Light,PlayStation Portable,6.5,2006,7,24,12706,Role-Playing,Atari,0.05,0.0,0.0,0.0,0.06,60,33,6.9,16
Final Fantasy XI: Treasures of Aht Urhgan,PlayStation 2,8.4,2006,7,21,7092,Role-Playing,Square Enix,0.06,0.05,0.1,0.02,0.23,87,4,7.1,13
Monster House,PlayStation 2,6.8,2006,7,20,9045,Adventure,THQ,0.07,0.05,0.0,0.02,0.14,62,14,tbd,
Armored Core: Last Raven,PlayStation 2,6.4,2006,6,13,8162,Simulation,505 Games,0.05,0.04,0.08,0.01,0.18,59,16,8.9,14
Micro Machines V4,PlayStation 2,7.0,2006,6,26,16492,Racing,Codemasters,0.01,0.0,0.0,0.0,0.01,61,18,tbd,
Micro Machines V4,PlayStation Portable,7.0,2006,6,26,15571,Racing,Codemasters,0.01,0.0,0.0,0.0,0.02,61,18,tbd,
Naruto: Ultimate Ninja,PlayStation 2,7.5,2006,6,26,3332,Fighting,Atari,0.5,0.02,0.0,0.08,0.61,75,34,7.7,35
Romancing SaGa,PlayStation 2,6.5,2006,6,25,3450,Role-Playing,Square Enix,0.06,0.04,0.47,0.01,0.58,58,23,8,35
Super Dragon Ball Z,PlayStation 2,7.4,2006,7,19,5086,Fighting,Atari,0.09,0.07,0.19,0.02,0.37,72,31,5.8,21
Pirates of the Caribbean: Dead Man's Chest,PlayStation Portable,6.0,2006,7,5,6142,Adventure,Disney Interactive Studios,0.25,0.01,0.0,0.02,0.28,70,8,5.6,5
Cars,PlayStation Portable,7.5,2006,6,13,1643,Racing,THQ,0.72,0.29,0.0,0.21,1.22,71,30,8.4,12
Madden NFL 07,PlayStation 2,8.3,2006,8,22,241,Sports,Electronic Arts,3.63,0.24,0.01,0.61,4.49,84,29,8.2,39
Dance Factory,PlayStation 2,3.5,2006,8,30,14354,Action,Codemasters,0.02,0.01,0.0,0.0,0.03,56,22,5.8,8
Super Monkey Ball Adventure,PlayStation Portable,4.8,2006,8,29,11375,Platform,Sega,0.05,0.02,0.0,0.01,0.08,51,24,7.2,9
LEGO Star Wars II: The Original Trilogy,PlayStation 2,8.4,2006,9,7,557,Action,LucasArts,1.85,0.64,0.01,0.19,2.69,84,32,9,41
Dirge of Cerberus: Final Fantasy VII,PlayStation 2,7.0,2006,8,11,1279,Shooter,Square Enix,0.47,0.37,0.52,0.12,1.48,57,51,6.9,103
Disgaea 2: Cursed Memories,PlayStation 2,8.5,2006,8,29,5515,Role-Playing,Tecmo Koei,0.09,0.07,0.15,0.02,0.33,84,54,6.4,42
Yakuza,PlayStation 2,8.2,2006,9,5,2567,Action,Sega,0.03,0.02,0.74,0.01,0.8,75,58,8.2,73
D1 Professional Drift Grand Prix Series,PlayStation 2,3.7,2006,8,8,14715,Racing,Yuke's,0.01,0.01,0.0,0.0,0.03,45,14,tbd,
LocoRoco,PlayStation Portable,9.0,2006,9,5,4912,Platform,Sony Computer Entertainment,0.14,0.05,0.16,0.04,0.39,83,67,8.7,89
NASCAR,PlayStation Portable,6.8,2006,9,5,10817,Racing,Electronic Arts,0.09,0.0,0.0,0.01,0.1,66,13,5.3,6
God Hand,PlayStation 2,3.0,2006,10,10,12139,Action,Capcom,0.0,0.0,0.07,0.0,0.07,73,48,7.7,165
Tiger Woods PGA Tour 07,PlayStation Portable,8.0,2006,10,10,6315,Sports,Electronic Arts,0.2,0.04,0.0,0.04,0.27,79,33,6,8
FIFA Soccer 07,PlayStation Portable,8.5,2006,10,10,1666,Sports,Electronic Arts,0.24,0.65,0.0,0.32,1.21,,,,
Dance Dance Revolution SuperNOVA,PlayStation 2,7.0,2006,10,9,2000,Simulation,Konami Digital Entertainment,0.87,0.03,0.0,0.14,1.04,73,25,8.7,6
FIFA Soccer 07,PlayStation 2,8.5,2006,10,9,284,Sports,Electronic Arts,0.71,2.48,0.03,0.89,4.11,,,,
Mercury Meltdown,PlayStation Portable,8.5,2006,10,9,12585,Action,Atari,0.05,0.01,0.0,0.01,0.06,78,36,7.8,8
Mortal Kombat: Armageddon,PlayStation 2,8.5,2006,10,9,1940,Fighting,Midway Games,0.88,0.04,0.0,0.14,1.06,75,43,8.5,84
NBA 2K7,PlayStation 2,8.7,2006,9,27,2650,Sports,Take-Two Interactive,0.65,0.02,0.0,0.11,0.78,81,12,8.4,18
Valkyrie Profile 2: Silmeria,PlayStation 2,8.5,2006,9,26,4177,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,84,45,9,59
Just Cause,PlayStation 2,5.5,2006,9,18,15953,Action,Eidos Interactive,0.01,0.01,0.0,0.0,0.02,73,57,7.2,52
NHL 07,PlayStation Portable,7.9,2006,9,18,8318,Sports,Electronic Arts,0.13,0.02,0.0,0.02,0.17,76,11,4.6,51
The Godfather: Mob Wars,PlayStation Portable,6.2,2006,9,18,10294,Action,Electronic Arts,0.09,0.01,0.0,0.01,0.11,59,34,7.9,16
Tiger Woods PGA Tour 07,PlayStation 2,8.5,2006,10,6,2837,Sports,Electronic Arts,0.6,0.02,0.0,0.1,0.72,79,33,6,8
Scarface: The World is Yours,PlayStation 2,8.7,2006,10,6,1695,Action,Vivendi Games,0.99,0.04,0.0,0.16,1.19,75,46,8.6,113
Guilty Gear Judgment,PlayStation Portable,7.5,2006,9,23,8491,Fighting,Majesco Entertainment,0.13,0.0,0.02,0.01,0.16,77,17,6.6,8
LEGO Star Wars II: The Original Trilogy,PlayStation Portable,8.0,2006,9,12,1368,Action,LucasArts,0.58,0.51,0.0,0.32,1.41,84,32,9,41
Bounty Hounds,PlayStation Portable,7.0,2006,9,12,14123,Action,Namco Bandai Games,0.03,0.0,0.0,0.0,0.03,63,14,6,7
NHL 07,PlayStation 2,8.0,2006,9,11,3927,Sports,Electronic Arts,0.42,0.02,0.0,0.07,0.51,76,11,4.6,51
The Fast and the Furious,PlayStation 2,6.6,2006,10,4,12631,Racing,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,59,22,6.6,24
Open Season,PlayStation 2,6.0,2006,10,3,14866,Platform,Ubisoft,0.01,0.01,0.0,0.0,0.03,59,6,tbd,
Bomberman,PlayStation Portable,7.0,2006,9,11,8733,Puzzle,Konami Digital Entertainment,0.14,0.0,0.0,0.01,0.15,73,30,7,7
Rapala Trophies,PlayStation Portable,7.0,2006,9,15,13464,Sports,Activision,0.04,0.0,0.0,0.0,0.04,,,tbd,
Okami,PlayStation 2,9.1,2006,9,15,3230,Action,Capcom,0.11,0.03,0.15,0.34,0.63,93,69,9.3,327
NBA Live 07,PlayStation Portable,6.0,2006,10,2,3902,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.51,63,12,6,39
NBA Live 07,PlayStation 2,4.9,2006,10,2,1518,Sports,Electronic Arts,1.07,0.04,0.02,0.17,1.3,63,12,6,39
Samurai Warriors 2,PlayStation 2,5.8,2006,9,19,3291,Action,Tecmo Koei,0.02,0.02,0.57,0.01,0.61,58,26,8.8,13
Pirates: Legend of the Black Buccaneer,PlayStation 2,5.0,2006,9,11,15709,Adventure,10TACLE Studios,0.01,0.01,0.0,0.0,0.02,42,4,7,5
NASCAR 07,PlayStation 2,7.5,2006,9,8,10012,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11,68,26,8.9,16
Medal of Honor Heroes,PlayStation Portable,8.4,2006,10,23,573,Shooter,Electronic Arts,0.86,1.11,0.01,0.66,2.65,71,24,7.9,47
Avatar: The Last Airbender,PlayStation Portable,5.1,2006,10,16,10197,Adventure,THQ,0.1,0.0,0.0,0.01,0.11,60,10,6.5,4
Ace Combat X: Skies of Deception,PlayStation Portable,8.7,2006,10,20,2090,Simulation,Namco Bandai Games,0.37,0.31,0.12,0.19,0.99,75,26,8.3,30
Gun Showdown,PlayStation Portable,8.0,2006,10,20,12526,Action,Activision,0.05,0.01,0.0,0.01,0.06,73,41,7.6,9
Gangs of London,PlayStation Portable,4.5,2006,10,13,2158,Adventure,Sony Computer Entertainment,0.3,0.44,0.0,0.22,0.96,52,47,6.7,18
Stacked with Daniel Negreanu,PlayStation Portable,5.0,2006,10,13,14306,Misc,Myelin Media,0.03,0.0,0.0,0.0,0.03,63,23,5.3,7
Capcom Classics Collection Reloaded,PlayStation Portable,8.0,2006,10,18,5498,Misc,Capcom,0.26,0.0,0.03,0.03,0.33,75,27,tbd,
The Sims 2: Pets,PlayStation 2,7.7,2006,10,18,5930,Simulation,Electronic Arts,0.02,0.01,0.0,0.27,0.3,49,5,5.2,24
Open Season,PlayStation Portable,6.3,2006,10,11,11685,Platform,Ubisoft,0.07,0.0,0.0,0.01,0.08,59,6,tbd,
Tales of the Abyss,PlayStation 2,8.3,2006,10,11,3515,Role-Playing,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57,78,22,8.4,109
Destroy All Humans! 2,PlayStation 2,8.0,2006,10,17,4104,Action,THQ,0.4,0.02,0.0,0.07,0.48,,,,
Bully,PlayStation 2,8.9,2006,10,16,2215,Action,Take-Two Interactive,0.75,0.03,0.04,0.12,0.94,87,69,9.1,293
Killzone: Liberation,PlayStation Portable,9.0,2006,10,16,2328,Shooter,Sony Computer Entertainment,0.44,0.28,0.0,0.18,0.89,77,56,8.3,80
Dungeon Siege: Throne of Agony,PlayStation Portable,8.3,2006,11,3,8480,Role-Playing,Take-Two Interactive,0.13,0.02,0.0,0.02,0.16,74,32,8.1,21
Marvel: Ultimate Alliance,PlayStation Portable,8.1,2006,11,3,5142,Role-Playing,Activision,0.33,0.0,0.0,0.03,0.37,82,68,7.5,120
Tony Hawk's Project 8,PlayStation 3,7.0,2006,11,9,3198,Sports,Activision,0.3,0.23,0.01,0.1,0.63,69,17,7.3,19
Need for Speed Carbon: Own the City,PlayStation Portable,7.0,2006,11,1,634,Racing,Electronic Arts,0.87,0.98,0.0,0.59,2.44,73,14,7.9,39
Grand Theft Auto: Vice City Stories,PlayStation Portable,9.0,2006,10,30,199,Action,Take-Two Interactive,1.7,2.02,0.16,1.21,5.08,86,50,8,150
Genji: Days of the Blade,PlayStation 3,6.0,2006,11,7,2727,Action,Sony Computer Entertainment,0.18,0.38,0.06,0.14,0.76,55,46,5.8,30
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PlayStation Portable,8.0,2006,11,7,1968,Shooter,Sony Computer Entertainment,0.81,0.11,0.0,0.13,1.05,81,31,9,36
SingStar Rocks!,PlayStation 2,5.3,2006,11,14,1867,Misc,Sony Computer Entertainment,0.0,0.84,0.0,0.25,1.1,,,,
Greg Hastings' Tournament Paintball Max'd,PlayStation 2,6.5,2006,11,14,16337,Shooter,Activision,0.01,0.0,0.0,0.0,0.01,39,4,7.4,10
NHL 2K7,PlayStation 3,8.6,2006,11,14,9672,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,79,24,6.6,5
Ridge Racer 7,PlayStation 3,8.2,2006,11,14,1416,Racing,Namco Bandai Games,0.24,0.7,0.16,0.26,1.37,78,45,7.1,52
Need for Speed Carbon,PlayStation 2,7.8,2006,10,27,1463,Racing,Electronic Arts,1.22,0.05,0.05,0.01,1.34,77,52,6.3,82
Final Fantasy XII,PlayStation 2,9.5,2006,10,27,148,Role-Playing,Square Enix,1.88,0.0,2.33,1.74,5.95,92,64,7.6,972
Phantasy Star Universe,PlayStation 2,6.6,2006,11,7,7899,Role-Playing,Sega,0.0,0.0,0.19,0.0,0.19,68,18,8.5,23
Resistance: Fall of Man,PlayStation 3,9.1,2006,11,10,254,Shooter,Sony Computer Entertainment,1.73,1.73,0.14,0.75,4.35,86,70,8.1,715
Tony Hawk's Project 8,PlayStation 2,6.3,2006,11,10,2394,Sports,Activision,0.72,0.03,0.0,0.12,0.87,69,17,7.3,19
WTF: Work Time Fun,PlayStation Portable,6.4,2006,10,26,13671,Puzzle,Sony Computer Entertainment,0.04,0.0,0.0,0.0,0.04,,,,
Every Extend Extra,PlayStation Portable,8.1,2006,11,9,10029,Shooter,Disney Interactive Studios,0.1,0.01,0.0,0.01,0.11,74,45,7.3,9
Marvel: Ultimate Alliance,PlayStation 2,8.1,2006,10,25,2510,Role-Playing,Activision,0.69,0.03,0.0,0.11,0.82,82,68,7.5,120
ATV Offroad Fury Pro,PlayStation Portable,7.9,2006,10,25,4251,Racing,Sony Computer Entertainment,0.37,0.04,0.0,0.05,0.46,76,32,tbd,
Family Guy,PlayStation Portable,4.1,2006,10,24,7717,Action,Take-Two Interactive,0.18,0.0,0.0,0.02,0.2,51,14,6.3,15
Need for Speed Carbon,PlayStation 3,7.9,2006,11,15,1577,Racing,Electronic Arts,0.49,0.52,0.03,0.21,1.26,77,52,6.3,82
Untold Legends: Dark Kingdom,PlayStation 3,6.5,2006,11,15,7647,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,58,40,7.2,36
Call of Duty 3,PlayStation 2,8.0,2006,11,15,1921,Shooter,Activision,0.89,0.03,0.0,0.15,1.07,82,71,6.5,233
Marvel: Ultimate Alliance,PlayStation 3,7.9,2006,11,15,4948,Role-Playing,Activision,0.33,0.02,0.0,0.04,0.39,82,68,7.5,120
Tiger Woods PGA Tour 07,PlayStation 3,8.3,2006,11,15,3958,Sports,Electronic Arts,0.31,0.12,0.0,0.07,0.5,79,33,6,8
Dynasty Warriors Vol. 2,PlayStation Portable,5.4,2006,11,14,13254,Action,Tecmo Koei,0.04,0.0,0.0,0.0,0.05,57,28,8.1,8
Cabela's African Safari,PlayStation Portable,7.3,2006,11,14,13336,Sports,Activision Value,0.04,0.0,0.0,0.0,0.05,53,4,5,8
Star Trek: Tactical Assault,PlayStation Portable,6.4,2006,11,21,14523,Strategy,Ubisoft,0.02,0.01,0.0,0.0,0.03,63,15,7,10
Thrillville,PlayStation 2,7.5,2006,11,21,3064,Strategy,Atari,0.55,0.02,0.0,0.09,0.66,69,32,2.9,52
NFL Street 3,PlayStation Portable,7.3,2006,11,20,6411,Sports,Electronic Arts,0.24,0.0,0.0,0.02,0.27,68,13,tbd,
Call of Duty 3,PlayStation 3,7.8,2006,11,20,1240,Shooter,Activision,0.6,0.63,0.03,0.26,1.52,82,71,6.5,233
Tony Hawk's Project 8,PlayStation Portable,6.0,2006,11,22,3575,Sports,Activision,0.41,0.08,0.0,0.07,0.56,69,17,7.3,19
NBA 2K7,PlayStation 3,8.5,2006,11,17,5031,Sports,Take-Two Interactive,0.3,0.04,0.0,0.04,0.38,81,12,8.4,18
Mobile Suit Gundam: Crossfire,PlayStation 3,3.2,2006,11,17,7527,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.2,33,31,5.1,47
Madden NFL 07,PlayStation 3,8.3,2006,11,16,3864,Sports,Electronic Arts,0.47,0.0,0.01,0.04,0.52,84,29,8.2,39
Thrillville,PlayStation Portable,7.5,2006,11,21,7497,Strategy,Atari,0.18,0.0,0.0,0.02,0.2,69,32,2.9,52
Reel Fishing: The Great Outdoors,PlayStation Portable,2.1,2006,12,8,13154,Sports,Natsume,0.05,0.0,0.0,0.0,0.05,,,tbd,
Ford Bold Moves Street Racing,PlayStation Portable,3.5,2006,11,30,13396,Racing,Xplosiv,0.04,0.0,0.0,0.0,0.05,52,19,tbd,
Mind Quiz,PlayStation Portable,4.6,2006,11,30,10801,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1,,,tbd,
Gitaroo Man Lives!,PlayStation Portable,8.4,2006,12,5,13701,Misc,Tecmo Koei,0.03,0.0,0.0,0.0,0.04,,,,
Full Auto 2: Battlelines,PlayStation 3,7.8,2006,12,8,8112,Racing,Sega,0.14,0.02,0.0,0.02,0.18,67,43,7.6,25
Mortal Kombat: Unchained,PlayStation Portable,7.0,2006,12,8,2772,Fighting,Midway Games,0.67,0.01,0.0,0.06,0.74,70,19,8.8,31
Rush,PlayStation Portable,5.2,2006,11,29,9797,Racing,Midway Games,0.11,0.0,0.0,0.01,0.12,55,12,tbd,
