title,platform,score,release_year,release_month,release_day,Rank,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
MVP Baseball 2003,Xbox,8.5,2003,3,11,7611,Sports,Electronic Arts,0.15,0.04,0.0,0.01,0.2,81,22,8.9,17
World Series Baseball 2K3,Xbox,9.1,2003,3,10,8817,Sports,Sega,0.11,0.03,0.0,0.01,0.15,87,21,8.7,19
Murakumo: Renegade Mech Pursuit,Xbox,4.5,2003,3,6,10112,Shooter,From Software,0.04,0.01,0.06,0.0,0.11,48,18,7.5,4
World Racing,Xbox,7.0,2003,3,27,12167,Racing,TDK Mediactive,0.05,0.01,0.0,0.0,0.07,56,14,8.1,8
State of Emergency,Xbox,6.6,2003,3,27,8392,Action,Take-Two Interactive,0.13,0.04,0.0,0.01,0.17,67,21,6.3,11
Furious Karting,Xbox,6.0,2003,3,25,16144,Racing,Atari,0.01,0.0,0.0,0.0,0.01,63,17,tbd,
Jurassic Park: Operation Genesis,Xbox,5.9,2003,3,25,12146,Simulation,Konami Digital Entertainment,0.05,0.01,0.0,0.0,0.07,75,13,8.9,21
Pro Race Driver,Xbox,8.9,2003,3,24,13890,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,80,17,7.5,4
The Sims,Xbox,8.5,2003,3,24,4581,Simulation,Electronic Arts,0.31,0.1,0.0,0.01,0.42,83,33,7.7,46
X2: Wolverine's Revenge,Xbox,6.6,2003,4,16,7494,Platform,Activision,0.15,0.04,0.0,0.01,0.21,58,24,7.2,13
Phantasy Star Online Episode I & II,Xbox,8.5,2003,4,16,8929,Role-Playing,Sega,0.11,0.03,0.0,0.01,0.15,,,,
Fireblade,Xbox,7.3,2003,4,6,11550,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,,,,
Marvel vs. Capcom 2: New Age of Heroes,Xbox,3.9,2003,4,1,9261,Fighting,Capcom,0.09,0.03,0.01,0.0,0.14,,,,
Red Faction II,Xbox,8.3,2003,4,1,9757,Shooter,THQ,0.09,0.03,0.0,0.0,0.12,74,20,5.8,11
RollerCoaster Tycoon,Xbox,6.0,2003,4,1,9501,Strategy,Atari,0.1,0.03,0.0,0.0,0.13,62,8,8.3,12
Enter the Matrix,Xbox,7.2,2003,5,20,1681,Action,Atari,0.72,0.43,0.01,0.04,1.2,62,30,8.1,137
Return to Castle Wolfenstein: Tides of War,Xbox,9.3,2003,5,7,3011,Shooter,Activision,0.49,0.16,0.0,0.02,0.67,84,38,8.8,33
NBA Street Vol. 2,Xbox,9.4,2003,4,24,2979,Sports,Electronic Arts,0.62,0.04,0.0,0.02,0.68,90,31,8.8,70
Finding Nemo,Xbox,7.0,2003,5,27,3063,Action,THQ,0.48,0.16,0.0,0.02,0.66,,,7,8
Bloody Roar Extreme,Xbox,7.3,2003,5,27,13620,Fighting,Hudson Soft,0.03,0.01,0.0,0.0,0.04,61,22,8.6,9
Hulk,Xbox,8.0,2003,5,23,5471,Action,Universal Interactive,0.25,0.07,0.0,0.01,0.33,71,28,8.3,22
Stake: Fortune Fighters,Xbox,2.3,2003,5,23,14941,Fighting,Metro 3D,0.02,0.01,0.0,0.0,0.02,26,8,3.7,6
Mace Griffin: Bounty Hunter,Xbox,6.3,2003,6,18,10374,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11,62,19,8.3,7
Midtown Madness 3,Xbox,8.7,2003,6,18,5826,Racing,Microsoft Game Studios,0.23,0.07,0.0,0.01,0.3,76,41,8.3,30
Midnight Club II,Xbox,8.8,2003,6,4,3959,Racing,Take-Two Interactive,0.42,0.06,0.0,0.02,0.5,85,41,8.5,47
Wakeboarding Unleashed Featuring Shaun Murray,Xbox,8.4,2003,6,4,12925,Sports,Activision,0.04,0.01,0.0,0.0,0.05,83,23,9,12
Big Mutha Truckers,Xbox,6.3,2003,6,30,7741,Racing,Empire Interactive,0.15,0.04,0.0,0.01,0.19,62,15,5.3,20
MotoGP 2,Xbox,8.8,2003,5,30,10777,Racing,THQ,0.07,0.02,0.0,0.0,0.1,87,23,8.5,14
The Italian Job,Xbox,6.8,2003,6,24,11449,Racing,Eidos Interactive,0.06,0.02,0.0,0.0,0.08,55,18,6.3,4
SX Superstar,Xbox,3.6,2003,6,24,13580,Racing,Acclaim Entertainment,0.03,0.01,0.0,0.0,0.04,53,17,tbd,
The Great Escape,Xbox,5.0,2003,7,25,12461,Action,SCi,0.05,0.01,0.0,0.0,0.06,57,19,8,21
Speed Kings,Xbox,5.5,2003,5,28,12834,Racing,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,61,13,7.8,6
V-Rally 3,Xbox,8.0,2003,5,28,15873,Racing,Atari,0.01,0.0,0.0,0.0,0.02,76,13,tbd,
Brute Force,Xbox,8.1,2003,5,27,2490,Shooter,Microsoft Game Studios,0.62,0.18,0.01,0.03,0.83,77,45,7.8,49
Soldier of Fortune II: Double Helix,Xbox,5.8,2003,6,18,7089,Shooter,Activision,0.17,0.05,0.0,0.01,0.23,61,26,6.5,13
Outlaw Volleyball,Xbox,8.0,2003,7,10,6536,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,77,33,8.4,7
Pirates of the Caribbean,Xbox,7.5,2003,7,2,6049,Role-Playing,Ubisoft,0.22,0.06,0.0,0.01,0.29,65,30,7.4,27
IndyCar Series,Xbox,8.0,2003,7,2,12994,Racing,Codemasters,0.04,0.01,0.0,0.0,0.05,69,20,tbd,
NCAA Football 2004,Xbox,9.0,2003,7,16,4510,Sports,Electronic Arts,0.4,0.02,0.0,0.02,0.43,94,15,8.8,81
Otogi: Myth of Demons,Xbox,8.3,2003,8,22,9526,Action,Sega,0.08,0.02,0.03,0.0,0.13,80,40,8.5,28
Tom Clancy's Ghost Recon: Island Thunder,Xbox,8.4,2003,8,8,2384,Shooter,Ubisoft,0.61,0.24,0.0,0.03,0.87,81,33,8.8,17
Syberia,Xbox,6.1,2003,8,6,10493,Action,Microids,0.08,0.02,0.0,0.0,0.1,72,17,7,5
Alter Echo,Xbox,6.8,2003,8,19,13187,Shooter,THQ,0.04,0.01,0.0,0.0,0.05,62,26,7,9
Freaky Flyers,Xbox,7.0,2003,8,5,14462,Racing,Midway Games,0.02,0.01,0.0,0.0,0.03,66,20,tbd,
Futurama,Xbox,6.7,2003,8,12,13433,Platform,SCi,0.03,0.01,0.0,0.0,0.05,59,22,6.6,14
Madden NFL 2004,Xbox,9.4,2003,8,11,1883,Sports,Electronic Arts,1.02,0.02,0.0,0.05,1.09,92,27,8.3,48
ESPN NFL Football,Xbox,9.3,2003,9,4,5225,Sports,Sega,0.27,0.08,0.0,0.01,0.36,91,20,8.5,25
Pro Cast Sports Fishing,Xbox,3.1,2003,9,4,14719,Sports,Capcom,0.02,0.01,0.0,0.0,0.03,49,12,tbd,
NFL Fever 2004,Xbox,7.5,2003,8,29,5675,Sports,Microsoft Game Studios,0.24,0.07,0.0,0.01,0.32,74,29,8.8,16
Buffy the Vampire Slayer: Chaos Bleeds,Xbox,7.7,2003,8,28,9947,Action,Vivendi Games,0.09,0.03,0.0,0.0,0.12,72,27,8.9,47
Voodoo Vince,Xbox,7.6,2003,9,23,9760,Platform,Microsoft Game Studios,0.09,0.03,0.0,0.0,0.12,73,38,8.4,22
Starsky & Hutch,Xbox,5.4,2003,9,12,6995,Racing,Empire Interactive,0.17,0.05,0.0,0.01,0.23,,,,
NHL 2004,Xbox,8.8,2003,9,23,8199,Sports,Electronic Arts,0.13,0.04,0.0,0.01,0.18,85,19,7.6,53
Tiger Woods PGA Tour 2004,Xbox,9.0,2003,9,22,3251,Sports,Electronic Arts,0.47,0.13,0.0,0.02,0.62,89,23,8.8,40
Robin Hood: Defender of the Crown,Xbox,7.1,2003,10,7,14538,Strategy,Capcom,0.02,0.01,0.0,0.0,0.03,59,18,5.6,5
Wallace & Gromit in Project Zoo,Xbox,6.7,2003,10,7,14593,Platform,BAM! Entertainment,0.02,0.01,0.0,0.0,0.03,,,,
RoadKill,Xbox,7.7,2003,10,14,11557,Action,Midway Games,0.06,0.02,0.0,0.0,0.08,71,27,7.9,11
Dynasty Warriors 4,Xbox,8.5,2003,9,10,8551,Action,Tecmo Koei,0.12,0.03,0.0,0.01,0.16,78,24,9.3,201
NASCAR Thunder 2004,Xbox,8.5,2003,9,22,6972,Racing,Electronic Arts,0.18,0.05,0.0,0.01,0.23,88,15,8.9,77
Freedom Fighters,Xbox,8.4,2003,9,22,7087,Shooter,Electronic Arts,0.17,0.05,0.0,0.01,0.23,81,26,8.4,57
ESPN NHL Hockey,Xbox,9.3,2003,9,9,10173,Sports,Sega,0.08,0.02,0.0,0.0,0.11,90,19,7,22
Dino Crisis 3,Xbox,6.0,2003,9,16,9194,Action,Capcom,0.08,0.03,0.03,0.0,0.14,51,28,4.1,22
The Simpsons: Hit & Run,Xbox,8.0,2003,9,16,1448,Racing,Vivendi Games,0.7,0.58,0.0,0.07,1.35,,,,
WWE Raw 2,Xbox,9.1,2003,9,16,3591,Fighting,THQ,0.43,0.11,0.0,0.02,0.56,68,26,7.3,25
Crimson Skies: High Road to Revenge,Xbox,9.1,2003,10,20,2376,Simulation,Microsoft Game Studios,0.65,0.19,0.0,0.03,0.87,88,49,8.8,45
SSX 3,Xbox,9.4,2003,10,17,4929,Sports,Electronic Arts,0.29,0.08,0.0,0.01,0.39,93,41,9.1,125
Grabbed by the Ghoulies,Xbox,7.0,2003,10,23,8996,Action,Microsoft Game Studios,0.11,0.03,0.0,0.01,0.14,66,42,7.3,28
Batman: Rise of Sin Tzu,Xbox,6.5,2003,10,22,10086,Action,Ubisoft,0.08,0.02,0.0,0.0,0.11,63,21,8.3,14
Scooby-Doo! Night of 100 Frights,Xbox,6.7,2003,10,14,9117,Platform,THQ,0.11,0.03,0.0,0.01,0.14,,,,
NBA Live 2004,Xbox,8.7,2003,10,14,3916,Sports,Electronic Arts,0.44,0.04,0.0,0.02,0.51,86,19,7.7,41
ESPN NBA Basketball,Xbox,9.2,2003,10,21,6440,Sports,Sega,0.2,0.06,0.0,0.01,0.27,89,18,8.4,38
Rogue Ops,Xbox,7.5,2003,10,29,9392,Action,Kemco,0.1,0.03,0.0,0.0,0.13,61,26,9.2,6
Gladius,Xbox,8.3,2003,10,29,9325,Strategy,Activision,0.1,0.03,0.0,0.0,0.14,78,27,8,22
Tom Clancy's Rainbow Six 3,Xbox,9.3,2003,10,28,1199,Shooter,Ubisoft,0.91,0.57,0.0,0.07,1.55,86,39,8.5,31
Tony Hawk's Underground,Xbox,9.2,2003,10,28,1561,Sports,Activision,0.85,0.37,0.0,0.05,1.27,90,38,8.7,121
Amped 2,Xbox,9.0,2003,10,28,6647,Sports,Microsoft Game Studios,0.2,0.04,0.0,0.01,0.25,80,34,7.7,20
Top Spin,Xbox,9.3,2003,10,28,4303,Sports,Microsoft Game Studios,0.36,0.08,0.0,0.02,0.46,89,44,8.2,31
Harry Potter: Quidditch World Cup,Xbox,7.2,2003,10,27,7976,Sports,Electronic Arts,0.14,0.04,0.0,0.01,0.19,68,21,6.6,27
SWAT: Global Strike Team,Xbox,6.6,2003,10,27,8287,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,69,21,7.8,16
Ford Racing 2,Xbox,4.9,2003,11,3,8873,Racing,Empire Interactive,0.11,0.03,0.0,0.01,0.15,51,5,8,8
Gladiator: Sword of Vengeance,Xbox,8.0,2003,11,3,12839,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,65,19,5.8,8
The Lord of the Rings: The Return of the King,Xbox,8.7,2003,11,3,1797,Action,Electronic Arts,0.71,0.38,0.0,0.05,1.14,85,31,8.7,105
The Hobbit,Xbox,7.5,2003,11,12,6894,Platform,Vivendi Games,0.18,0.05,0.0,0.01,0.24,59,17,8.6,14
Crash Nitro Kart,Xbox,7.4,2003,11,12,5707,Racing,Vivendi Games,0.24,0.07,0.0,0.01,0.31,69,24,7.7,59
Legacy of Kain: Defiance,Xbox,8.0,2003,11,12,7813,Action,Eidos Interactive,0.14,0.04,0.0,0.01,0.19,75,34,9.3,49
Metal Arms: Glitch in the System,Xbox,8.3,2003,11,7,8267,Shooter,Vivendi Games,0.13,0.04,0.0,0.01,0.17,81,28,8.9,17
BlowOut,Xbox,6.5,2003,11,5,12875,Shooter,Zoo Digital Publishing,0.04,0.01,0.0,0.0,0.05,58,12,6.2,5
Goblin Commander: Unleash the Horde,Xbox,8.0,2003,11,11,11520,Strategy,Jaleco,0.06,0.02,0.0,0.0,0.08,68,21,8.7,14
Beyond Good & Evil,Xbox,9.0,2003,11,11,10510,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1,,,,
FIFA Soccer 2004,Xbox,8.3,2003,11,10,2625,Sports,Electronic Arts,0.24,0.49,0.0,0.05,0.79,82,20,8.2,23
Hunter: The Reckoning Redeemer,Xbox,8.2,2003,11,10,8316,Action,Interplay,0.13,0.04,0.0,0.01,0.17,72,26,8.6,5
Medal of Honor: Rising Sun,Xbox,7.5,2003,11,10,1735,Shooter,Electronic Arts,0.76,0.36,0.0,0.05,1.17,68,30,7.6,100
Prince of Persia: The Sands of Time,Xbox,9.6,2003,11,10,2216,Action,Ubisoft,0.57,0.33,0.0,0.04,0.94,92,44,8.8,204
Midway Arcade Treasures,Xbox,7.0,2003,11,17,4558,Misc,Midway Games,0.33,0.08,0.0,0.01,0.43,76,22,tbd,
Need for Speed Underground,Xbox,8.8,2003,11,14,1047,Racing,Electronic Arts,1.09,0.55,0.0,0.07,1.71,85,33,8.6,171
Sphinx and the Cursed Mummy,Xbox,8.5,2003,11,14,9996,Action,THQ,0.09,0.02,0.0,0.0,0.12,,,,
Deus Ex: Invisible War,Xbox,9.0,2003,12,1,5476,Shooter,Eidos Interactive,0.25,0.07,0.0,0.01,0.33,84,50,7.6,37
Links 2004,Xbox,7.5,2003,11,26,6097,Sports,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.29,80,41,9,9
Max Payne 2: The Fall of Max Payne,Xbox,9.0,2003,11,24,3144,Shooter,Take-Two Interactive,0.47,0.15,0.0,0.02,0.64,73,27,8.2,63
XIII,Xbox,8.0,2003,11,24,6681,Shooter,Ubisoft,0.16,0.08,0.0,0.01,0.25,73,37,8.6,35
Spawn: Armageddon,Xbox,7.7,2003,11,21,8342,Action,Electronic Arts,0.13,0.04,0.0,0.01,0.17,56,33,7.4,21
NCAA March Madness 2004,Xbox,8.4,2003,11,20,6879,Sports,Electronic Arts,0.18,0.05,0.0,0.01,0.24,82,16,8.8,12
Whiplash,Xbox,7.0,2003,11,19,12808,Racing,Eidos Interactive,0.04,0.01,0.0,0.0,0.06,66,32,8.7,15
Star Wars Jedi Knight: Jedi Academy,Xbox,8.0,2003,11,19,4346,Shooter,Activision,0.34,0.1,0.0,0.02,0.45,76,30,8.7,30
NHL Rivals 2004,Xbox,6.5,2003,11,19,10256,Sports,Microsoft Game Studios,0.08,0.02,0.0,0.0,0.11,65,39,8.8,20
Secret Weapons Over Normandy,Xbox,8.0,2003,11,18,6610,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,81,26,8.2,19
Counter-Strike,Xbox,7.9,2003,11,18,1833,Shooter,Microsoft Game Studios,0.85,0.23,0.0,0.04,1.11,74,38,7.6,51
I-Ninja,Xbox,8.0,2003,11,18,11819,Platform,Namco Bandai Games,0.05,0.02,0.0,0.0,0.07,73,39,8.3,22
The Sims: Bustin' Out,Xbox,8.0,2003,12,12,3571,Simulation,Electronic Arts,0.4,0.14,0.0,0.02,0.56,81,26,8.4,42
R: Racing Evolution,Xbox,6.8,2003,12,10,11165,Racing,Namco Bandai Games,0.06,0.02,0.0,0.0,0.09,66,35,6.2,5
Harry Potter and the Sorcerer's Stone,Xbox,6.4,2003,12,9,11976,Action,Electronic Arts,0.05,0.02,0.0,0.0,0.07,56,14,7.6,21
Dance Dance Revolution Ultramix,Xbox,8.7,2003,12,9,3701,Simulation,Konami Digital Entertainment,0.42,0.11,0.0,0.02,0.54,82,24,8.8,10
Barbie Horse Adventures: Wild Horse Rescue,Xbox,4.0,2003,12,9,12425,Sports,Vivendi Games,0.05,0.01,0.0,0.0,0.06,,,6.6,10
Terminator 3: Rise of the Machines,Xbox,3.5,2003,12,5,9077,Action,Atari,0.11,0.03,0.0,0.01,0.14,38,21,6.3,23
NBA Inside Drive 2004,Xbox,8.4,2003,12,5,8249,Sports,Microsoft Game Studios,0.13,0.04,0.0,0.01,0.17,71,31,8.2,11
Sonic Heroes,Xbox,7.2,2004,1,23,2309,Platform,Sega,0.41,0.43,0.01,0.05,0.9,64,29,7.8,94
Baldur's Gate: Dark Alliance II,Xbox,8.4,2004,1,20,6607,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,78,44,8.7,54
Fallout: Brotherhood of Steel,Xbox,7.5,2004,1,13,12991,Role-Playing,Avalon Interactive,0.04,0.01,0.0,0.0,0.05,64,31,4.1,51
Corvette,Xbox,6.2,2004,2,5,6821,Racing,TDK Mediactive,0.18,0.05,0.0,0.01,0.24,,,tbd,
AMF Bowling 2004,Xbox,5.0,2004,2,4,5954,Sports,Mud Duck Productions,0.22,0.06,0.0,0.01,0.3,48,6,4.4,8
NFL Street,Xbox,9.2,2004,1,9,3054,Sports,Electronic Arts,0.49,0.15,0.0,0.02,0.66,80,36,8.9,45
Intellivision Lives!,Xbox,6.0,2004,2,3,13382,Misc,Crave Entertainment,0.03,0.01,0.0,0.0,0.05,,,,
"Crouching Tiger, Hidden Dragon",Xbox,4.8,2004,2,2,16375,Action,Ubisoft,0.01,0.0,0.0,0.0,0.01,48,26,3.7,6
MX Unleashed,Xbox,8.8,2004,2,19,4464,Racing,THQ,0.34,0.08,0.0,0.02,0.44,80,18,9.2,46
James Bond 007: Everything or Nothing,Xbox,8.5,2004,2,17,3152,Shooter,Electronic Arts,0.43,0.19,0.0,0.02,0.64,84,42,9.1,51
Unreal II: The Awakening,Xbox,7.8,2004,2,10,7433,Shooter,Atari,0.17,0.04,0.0,0.01,0.21,64,27,5.3,20
Silent Scope Complete,Xbox,7.0,2004,2,10,10659,Shooter,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.1,69,25,7.4,5
Wrath Unleashed,Xbox,7.8,2004,2,9,13415,Strategy,LucasArts,0.03,0.01,0.0,0.0,0.05,64,25,6,6
Dr. Seuss' The Cat in the Hat,Xbox,6.0,2004,2,6,10303,Misc,Vivendi Games,0.08,0.02,0.0,0.0,0.11,56,6,6.5,8
Xbox Music Mixer,Xbox,4.0,2004,2,6,5317,Misc,Microsoft Game Studios,0.26,0.08,0.0,0.01,0.35,49,12,tbd,
IHRA Drag Racing 2004,Xbox,1.9,2004,2,6,7628,Racing,Bethesda Softworks,0.15,0.04,0.0,0.01,0.2,40,5,7.4,7
Carve,Xbox,5.5,2004,3,4,12874,Racing,Global Star,0.04,0.01,0.0,0.0,0.05,64,34,tbd,
Pitfall: The Lost Expedition,Xbox,7.8,2004,2,27,12052,Platform,Activision,0.05,0.01,0.0,0.0,0.07,70,34,8.9,12
Ninja Gaiden,Xbox,9.4,2004,2,27,1615,Action,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23,91,89,8.8,152
Grooverider: Slot Car Thunder,Xbox,4.5,2004,3,11,16094,Racing,Encore,0.01,0.0,0.0,0.0,0.01,45,9,7.3,8
Broken Sword: The Sleeping Dragon,Xbox,8.4,2004,3,10,15549,Adventure,THQ,0.01,0.0,0.0,0.0,0.02,77,24,8.3,12
Alias,Xbox,7.3,2004,4,6,13106,Action,Acclaim Entertainment,0.04,0.01,0.0,0.0,0.05,64,31,8,10
Dead Man's Hand,Xbox,6.0,2004,4,5,10010,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,62,31,8.1,9
The Suffering,Xbox,8.5,2004,3,5,7221,Action,Midway Games,0.16,0.05,0.0,0.01,0.22,77,47,8.9,40
MVP Baseball 2004,Xbox,9.0,2004,3,5,3408,Sports,Electronic Arts,0.44,0.13,0.0,0.02,0.59,90,28,8.6,51
Fight Night 2004,Xbox,8.4,2004,4,2,3001,Fighting,Electronic Arts,0.51,0.15,0.0,0.02,0.68,85,43,9,25
NBA Ballers,Xbox,8.9,2004,4,2,3940,Sports,Midway Games,0.37,0.11,0.0,0.02,0.51,83,44,9.2,19
Yu-Gi-Oh! The Dawn of Destiny,Xbox,5.0,2004,3,31,5734,Strategy,Konami Digital Entertainment,0.23,0.07,0.0,0.01,0.31,,,,
Arx Fatalis,Xbox,7.8,2004,4,1,13122,Role-Playing,Mindscape,0.04,0.01,0.0,0.0,0.05,71,31,8.2,6
Manhunt,Xbox,8.3,2004,4,20,7774,Action,Take-Two Interactive,0.14,0.04,0.0,0.01,0.19,74,37,7.9,19
Mafia,Xbox,6.8,2004,3,30,7053,Action,Take-Two Interactive,0.17,0.05,0.0,0.01,0.23,65,30,7.6,62
Scooby-Doo! Mystery Mayhem,Xbox,5.5,2004,3,29,8891,Action,THQ,0.11,0.03,0.0,0.01,0.15,,,,
Van Helsing,Xbox,6.5,2004,5,7,8115,Action,Activision,0.13,0.04,0.0,0.01,0.18,63,32,7.6,8
Hitman: Contracts,Xbox,8.4,2004,4,16,5381,Shooter,Eidos Interactive,0.26,0.07,0.0,0.01,0.34,80,39,8.3,43
Breakdown,Xbox,6.7,2004,3,16,9796,Adventure,Electronic Arts,0.09,0.03,0.0,0.0,0.12,71,62,8.2,17
Future Tactics: The Uprising,Xbox,6.8,2004,5,6,14606,Strategy,JoWood Productions,0.02,0.01,0.0,0.0,0.03,61,25,6,6
TOCA Race Driver 2,Xbox,8.2,2004,4,14,13508,Racing,Codemasters,0.03,0.01,0.0,0.0,0.04,,,8.3,6
Colin McRae Rally 04,Xbox,8.7,2004,3,15,10525,Racing,Codemasters,0.08,0.02,0.0,0.0,0.1,84,33,8.1,19
Strike Force Bowling,Xbox,4.0,2004,4,30,13573,Sports,Crave Entertainment,0.03,0.01,0.0,0.0,0.04,48,14,6.8,4
Shrek 2,Xbox,7.0,2004,5,5,3670,Platform,Activision,0.4,0.13,0.0,0.02,0.55,71,32,8.5,24
RalliSport Challenge 2,Xbox,9.2,2004,4,30,6323,Racing,Microsoft Game Studios,0.18,0.08,0.0,0.01,0.27,87,69,9.1,33
Red Dead Revolver,Xbox,7.5,2004,4,30,3687,Shooter,Take-Two Interactive,0.4,0.12,0.0,0.02,0.55,73,42,7.8,70
Full Spectrum Warrior,Xbox,9.2,2004,5,31,2815,Strategy,THQ,0.54,0.16,0.0,0.03,0.73,84,67,8.7,27
Thief: Deadly Shadows,Xbox,8.3,2004,5,25,8325,Action,Eidos Interactive,0.13,0.04,0.0,0.01,0.17,82,61,7.3,12
Metal Slug 3,Xbox,6.8,2004,5,25,10447,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76,56,5.1,15
Malice,Xbox,5.8,2004,6,8,16162,Platform,Evolved Games,0.01,0.0,0.0,0.0,0.01,51,11,tbd,
Star Trek: Shattered Universe,Xbox,3.9,2004,6,3,13691,Simulation,Global Star,0.03,0.01,0.0,0.0,0.04,42,19,8.3,18
Knight's Apprentice: Memorick's Adventures,Xbox,5.7,2004,6,16,15199,Action,Microids,0.02,0.0,0.0,0.0,0.02,53,11,4.5,8
Harry Potter and the Prisoner of Azkaban,Xbox,6.1,2004,6,3,7914,Action,Electronic Arts,0.14,0.04,0.0,0.01,0.19,70,29,8.7,29
Shadow Ops: Red Mercury,Xbox,7.0,2004,6,15,8833,Shooter,Atari,0.11,0.03,0.0,0.01,0.15,61,45,6.1,14
Psi-Ops: The Mindgate Conspiracy,Xbox,8.5,2004,6,14,8286,Shooter,Midway Games,0.13,0.04,0.0,0.01,0.17,84,46,8.9,27
Spider-Man 2,Xbox,9.0,2004,6,29,1832,Action,Activision,0.82,0.26,0.0,0.04,1.12,80,50,8.9,106
ESPN NFL 2K5,Xbox,9.4,2004,7,16,1125,Sports,Sega,1.54,0.02,0.0,0.07,1.63,90,37,8.2,84
Samurai Warriors,Xbox,7.4,2004,7,14,11991,Action,Tecmo Koei,0.05,0.02,0.0,0.0,0.07,73,37,8.7,23
NCAA Football 2005,Xbox,8.7,2004,7,13,2983,Sports,Electronic Arts,0.63,0.02,0.0,0.03,0.68,88,29,8.8,35
Army Men: Sarge's War,Xbox,4.5,2004,8,9,10035,Shooter,Global Star,0.09,0.02,0.0,0.0,0.11,56,11,6.7,7
Madden NFL 2005,Xbox,9.5,2004,8,5,1040,Sports,Electronic Arts,1.61,0.03,0.0,0.08,1.72,91,30,7.9,78
Showdown: Legends of Wrestling,Xbox,5.9,2004,6,23,9809,Fighting,Acclaim Entertainment,0.09,0.03,0.0,0.0,0.12,55,24,6.1,7
Pure Pinball,Xbox,6.7,2004,7,29,13805,Misc,XS Games,0.03,0.01,0.0,0.0,0.04,68,11,8.5,6
Tom Clancy's Rainbow Six 3: Black Arrow,Xbox,9.3,2004,8,5,1809,Shooter,Ubisoft,0.99,0.12,0.0,0.02,1.13,84,55,8.6,14
Catwoman,Xbox,4.0,2004,7,20,12689,Action,Electronic Arts,0.04,0.01,0.0,0.0,0.06,46,35,6.9,13
Sudeki,Xbox,7.8,2004,7,20,7856,Role-Playing,Microsoft Game Studios,0.14,0.04,0.0,0.01,0.19,72,75,8.4,49
Fable,Xbox,9.3,2004,8,27,569,Role-Playing,Microsoft Game Studios,1.99,0.58,0.0,0.09,2.66,85,87,8.5,268
Test Drive: Eve of Destruction,Xbox,6.5,2004,8,26,11124,Racing,Atari,0.07,0.02,0.0,0.0,0.09,73,34,9.1,23
Carmen Sandiego: The Secret of the Stolen Drums,Xbox,5.6,2004,9,3,14966,Action,BAM! Entertainment,0.02,0.01,0.0,0.0,0.02,53,8,tbd,
Pro Fishing Challenge,Xbox,7.2,2004,9,2,15121,Sports,Atlus,0.02,0.0,0.0,0.0,0.02,62,11,9.1,9
Burnout 3: Takedown,Xbox,9.5,2004,9,2,1514,Racing,Electronic Arts,0.84,0.43,0.0,0.04,1.31,93,52,9.1,271
ESPN NHL 2K5,Xbox,9.2,2004,9,1,4603,Sports,Global Star,0.32,0.09,0.0,0.02,0.42,86,25,8.1,18
The Guy Game,Xbox,7.7,2004,8,30,12005,Misc,Gathering of Developers,0.05,0.02,0.0,0.0,0.07,48,20,6.7,13
NASCAR 2005: Chase for the Cup,Xbox,9.2,2004,8,30,4323,Racing,Electronic Arts,0.34,0.1,0.0,0.02,0.45,87,19,8.4,15
Vietcong: Purple Haze,Xbox,5.5,2004,9,17,11695,Shooter,Gathering of Developers,0.06,0.02,0.0,0.0,0.08,48,11,4.3,6
Second Sight,Xbox,7.9,2004,9,16,11949,Adventure,Codemasters,0.05,0.02,0.0,0.0,0.07,76,48,8,23
Headhunter: Redemption,Xbox,7.0,2004,9,15,15357,Action,Sega,0.02,0.0,0.0,0.0,0.02,62,29,6.7,7
Digimon Rumble Arena 2,Xbox,7.0,2004,9,11,15459,Fighting,Atari,0.01,0.0,0.0,0.0,0.02,63,9,7.3,23
Wings of War,Xbox,6.6,2004,9,10,12252,Simulation,Take-Two Interactive,0.05,0.01,0.0,0.0,0.06,62,29,5,5
Guilty Gear X2 #Reload,Xbox,8.9,2004,9,10,8988,Fighting,Zoo Digital Publishing,0.11,0.03,0.0,0.01,0.15,86,34,7.6,12
Rapala Pro Fishing,Xbox,6.1,2004,9,9,8605,Sports,Zoo Digital Publishing,0.12,0.03,0.0,0.01,0.16,59,6,8.7,32
Terminator 3: The Redemption,Xbox,7.1,2004,9,8,12492,Shooter,Atari,0.05,0.01,0.0,0.0,0.06,68,29,8,11
Silent Hill 4: The Room,Xbox,8.0,2004,9,7,8137,Action,Konami Digital Entertainment,0.14,0.04,0.0,0.01,0.18,76,54,7.8,191
